2267f4aa0d2c_16,561,386,1695,1131
2335eef27de6_01,608,511,1317,1146
2335eef27de6_02,441,403,1289,1151
2335eef27de6_03,314,449,1401,1151
2335eef27de6_04,265,453,1508,1110
2335eef27de6_05,287,481,1540,1070
2335eef27de6_06,355,481,1542,1107
2335eef27de6_07,495,424,1510,1132
2335eef27de6_08,610,446,1431,1128
2335eef27de6_09,637,412,1324,1112
2335eef27de6_10,521,393,1281,1123
2335eef27de6_11,430,419,1366,1132
2335eef27de6_12,374,446,1534,1112
2335eef27de6_13,374,453,1613,1077
2335eef27de6_14,392,456,1648,1097
2335eef27de6_15,510,445,1607,1148
2335eef27de6_16,632,404,1474,1150
23c088f6ec27_01,611,456,1364,1097
23c088f6ec27_02,411,458,1330,1103
23c088f6ec27_03,248,454,1510,1105
23c088f6ec27_04,190,461,1661,1072
23c088f6ec27_05,188,462,1725,1028
23c088f6ec27_06,233,464,1721,1060
23c088f6ec27_07,335,468,1697,1092
23c088f6ec27_08,484,468,1562,1097
23c088f6ec27_09,546,468,1296,1077
23c088f6ec27_10,332,468,1291,1087
23c088f6ec27_11,181,468,1437,1087
23c088f6ec27_12,145,464,1581,1058
23c088f6ec27_13,158,462,1660,1016
23c088f6ec27_14,231,459,1688,1048
23c088f6ec27_15,377,457,1671,1086
23c088f6ec27_16,531,456,1587,1100
245f9c9eab8a_01,566,256,1300,913
245f9c9eab8a_02,373,254,1291,921
245f9c9eab8a_03,216,283,1457,923
245f9c9eab8a_04,147,259,1607,896
245f9c9eab8a_05,158,258,1661,860
245f9c9eab8a_06,229,262,1665,882
245f9c9eab8a_07,344,264,1654,911
245f9c9eab8a_08,503,266,1540,918
245f9c9eab8a_09,580,289,1305,903
245f9c9eab8a_10,362,267,1294,913
245f9c9eab8a_11,220,269,1437,918
245f9c9eab8a_12,175,264,1579,896
245f9c9eab8a_13,175,262,1669,858
245f9c9eab8a_14,224,267,1693,883
245f9c9eab8a_15,349,284,1656,916
245f9c9eab8a_16,501,259,1545,925
26ccab021981_01,521,157,1351,921
26ccab021981_02,325,173,1334,936
26ccab021981_03,166,146,1528,940
26ccab021981_04,102,161,1706,907
26ccab021981_05,117,134,1783,867
26ccab021981_06,190,121,1802,896
26ccab021981_07,314,114,1787,935
26ccab021981_08,468,107,1658,947
26ccab021981_09,523,101,1371,928
26ccab021981_10,259,114,1326,941
26ccab021981_11,90,112,1459,945
26ccab021981_12,40,122,1617,915
26ccab021981_13,44,139,1710,865
26ccab021981_14,124,149,1740,895
26ccab021981_15,289,146,1699,932
26ccab021981_16,463,173,1588,941
28109f18d9d4_01,538,446,1334,1082
28109f18d9d4_02,312,446,1315,1097
28109f18d9d4_03,149,446,1474,1087
28109f18d9d4_04,108,446,1598,1040
28109f18d9d4_05,124,446,1635,991
28109f18d9d4_06,194,446,1633,1021
28109f18d9d4_07,330,447,1622,1046
28109f18d9d4_08,499,448,1519,1047
28109f18d9d4_09,574,448,1307,1026
28109f18d9d4_10,381,448,1343,1043
28109f18d9d4_11,271,448,1491,1048
28109f18d9d4_12,239,446,1658,1026
28109f18d9d4_13,239,446,1742,990
28109f18d9d4_14,280,446,1770,1038
28109f18d9d4_15,398,446,1731,1086
28109f18d9d4_16,531,446,1617,1100
28d7fb5ba432_01,507,409,1332,1095
28d7fb5ba432_02,327,409,1307,1115
28d7fb5ba432_03,212,409,1474,1113
28d7fb5ba432_04,188,408,1661,1068
28d7fb5ba432_05,222,405,1744,1031
28d7fb5ba432_06,306,403,1748,1078
28d7fb5ba432_07,463,398,1742,1113
28d7fb5ba432_08,596,404,1620,1113
28d7fb5ba432_09,602,403,1427,1096
28d7fb5ba432_10,400,393,1326,1111
28d7fb5ba432_11,237,394,1427,1123
28d7fb5ba432_12,166,398,1617,1097
28d7fb5ba432_13,153,404,1697,1050
28d7fb5ba432_14,199,407,1729,1072
28d7fb5ba432_15,409,408,1675,1123
28d7fb5ba432_16,585,408,1528,1116
28d9a149cb02_01,617,234,1306,912
28d9a149cb02_02,454,278,1277,926
28d9a149cb02_03,310,260,1392,930
28d9a149cb02_04,250,258,1472,902
28d9a149cb02_05,250,192,1478,865
28d9a149cb02_06,284,265,1461,881
28d9a149cb02_07,383,263,1459,903
28d9a149cb02_08,508,167,1392,905
28d9a149cb02_09,585,259,1244,887
28d9a149cb02_10,447,221,1276,896
28d9a149cb02_11,381,214,1392,898
28d9a149cb02_12,374,274,1519,881
28d9a149cb02_13,385,289,1581,850
28d9a149cb02_14,390,209,1602,878
28d9a149cb02_15,456,193,1583,912
28d9a149cb02_16,550,218,1504,925
292f59c6a347_01,551,199,1356,914
292f59c6a347_02,355,198,1315,928
292f59c6a347_03,164,197,1513,935
292f59c6a347_04,96,194,1682,906
292f59c6a347_05,108,194,1753,868
292f59c6a347_06,177,193,1783,895
292f59c6a347_07,308,193,1742,930
292f59c6a347_08,480,193,1603,938
292f59c6a347_09,508,193,1328,917
292f59c6a347_10,254,192,1322,931
292f59c6a347_11,117,193,1465,932
292f59c6a347_12,61,194,1628,902
292f59c6a347_13,85,194,1716,857
292f59c6a347_14,158,197,1749,885
292f59c6a347_15,300,198,1721,921
292f59c6a347_16,469,199,1615,931
293a0fa72e5b_01,537,301,1317,951
293a0fa72e5b_02,297,301,1285,953
293a0fa72e5b_03,119,301,1424,948
293a0fa72e5b_04,63,298,1530,903
293a0fa72e5b_05,81,301,1560,858
293a0fa72e5b_06,162,302,1558,871
293a0fa72e5b_07,302,302,1549,888
293a0fa72e5b_08,490,302,1452,888
293a0fa72e5b_09,578,302,1276,868
293a0fa72e5b_10,426,302,1319,883
293a0fa72e5b_11,319,302,1482,891
293a0fa72e5b_12,284,302,1656,878
293a0fa72e5b_13,285,302,1748,851
293a0fa72e5b_14,317,301,1778,892
293a0fa72e5b_15,417,301,1736,940
293a0fa72e5b_16,531,301,1622,956
2990f858e939_01,512,338,1401,1095
2990f858e939_02,227,338,1349,1098
2990f858e939_03,57,338,1512,1061
2990f858e939_04,0,339,1663,1011
2990f858e939_05,64,339,1785,940
2990f858e939_06,226,339,1809,988
2990f858e939_07,394,339,1763,1007
2990f858e939_08,537,339,1641,1003
2990f858e939_09,585,338,1401,981
2990f858e939_10,291,339,1375,1006
2990f858e939_11,153,339,1532,1008
2990f858e939_12,106,338,1697,986
2990f858e939_13,130,337,1854,942
2990f858e939_14,250,337,1916,1020
2990f858e939_15,400,338,1858,1065
2990f858e939_16,555,338,1698,1098
2a4a8964ebf3_01,557,185,1311,905
2a4a8964ebf3_02,383,180,1317,917
2a4a8964ebf3_03,214,179,1508,921
2a4a8964ebf3_04,153,172,1690,893
2a4a8964ebf3_05,166,168,1761,858
2a4a8964ebf3_06,231,158,1779,895
2a4a8964ebf3_07,359,151,1753,935
2a4a8964ebf3_08,512,149,1609,947
2a4a8964ebf3_09,518,163,1313,927
2a4a8964ebf3_10,254,153,1317,945
2a4a8964ebf3_11,106,153,1444,943
2a4a8964ebf3_12,63,163,1594,907
2a4a8964ebf3_13,76,169,1667,857
2a4a8964ebf3_14,147,177,1691,882
2a4a8964ebf3_15,299,185,1658,913
2a4a8964ebf3_16,478,181,1547,921
2af7c265531e_01,537,323,1399,1026
2af7c265531e_02,295,323,1354,1021
2af7c265531e_03,130,324,1510,997
2af7c265531e_04,93,326,1654,956
2af7c265531e_05,106,326,1749,893
2af7c265531e_06,233,326,1755,941
2af7c265531e_07,389,326,1731,961
2af7c265531e_08,520,326,1633,957
2af7c265531e_09,589,326,1422,935
2af7c265531e_10,317,326,1341,952
2af7c265531e_11,190,326,1489,956
2af7c265531e_12,154,325,1652,936
2af7c265531e_13,164,324,1793,890
2af7c265531e_14,261,323,1821,955
2af7c265531e_15,409,323,1796,995
2af7c265531e_16,566,323,1645,1020
2c57132da7a0_01,553,320,1439,1129
2c57132da7a0_02,237,277,1329,1146
2c57132da7a0_03,1,278,1538,1132
2c57132da7a0_04,0,269,1703,1070
2c57132da7a0_05,0,267,1770,1006
2c57132da7a0_06,70,265,1742,1028
2c57132da7a0_07,231,265,1763,1056
2c57132da7a0_08,441,267,1645,1061
2c57132da7a0_09,559,260,1366,1040
2c57132da7a0_10,274,262,1336,1052
2c57132da7a0_11,126,263,1515,1057
2c57132da7a0_12,108,264,1729,1033
2c57132da7a0_13,102,270,1869,993
2c57132da7a0_14,162,270,1917,1046
2c57132da7a0_15,310,274,1912,1111
2c57132da7a0_16,484,322,1770,1142
2cb06c1f5bb1_01,516,211,1397,1022
2cb06c1f5bb1_02,160,211,1422,1007
2cb06c1f5bb1_03,3,211,1620,991
2cb06c1f5bb1_04,0,211,1787,940
2cb06c1f5bb1_05,6,211,1854,880
2cb06c1f5bb1_06,119,211,1836,920
2cb06c1f5bb1_07,306,211,1847,948
2cb06c1f5bb1_08,508,211,1693,955
2cb06c1f5bb1_09,533,211,1396,940
2cb06c1f5bb1_10,197,211,1435,956
2cb06c1f5bb1_11,61,210,1650,952
2cb06c1f5bb1_12,87,211,1821,923
2cb06c1f5bb1_13,51,211,1917,882
2cb06c1f5bb1_14,126,211,1917,941
2cb06c1f5bb1_15,291,211,1894,991
2cb06c1f5bb1_16,497,212,1714,1008
2cb91c2543fa_01,613,443,1384,1102
2cb91c2543fa_02,357,444,1313,1118
2cb91c2543fa_03,166,446,1489,1110
2cb91c2543fa_04,115,447,1620,1062
2cb91c2543fa_05,123,448,1669,1011
2cb91c2543fa_06,190,448,1660,1035
2cb91c2543fa_07,325,451,1650,1057
2cb91c2543fa_08,501,451,1536,1057
2cb91c2543fa_09,591,451,1294,1035
2cb91c2543fa_10,375,451,1326,1051
2cb91c2543fa_11,256,449,1474,1053
2cb91c2543fa_12,226,448,1648,1033
2cb91c2543fa_13,231,446,1748,998
2cb91c2543fa_14,282,446,1778,1050
2cb91c2543fa_15,405,444,1755,1097
2cb91c2543fa_16,550,444,1643,1115
2ea62c1beee7_01,598,481,1319,1095
2ea62c1beee7_02,450,481,1296,1101
2ea62c1beee7_03,330,482,1439,1098
2ea62c1beee7_04,276,483,1605,1063
2ea62c1beee7_05,291,484,1688,1013
2ea62c1beee7_06,351,486,1697,1060
2ea62c1beee7_07,482,488,1663,1096
2ea62c1beee7_08,611,487,1525,1095
2ea62c1beee7_09,598,487,1328,1087
2ea62c1beee7_10,415,487,1283,1092
2ea62c1beee7_11,272,487,1397,1097
2ea62c1beee7_12,218,486,1555,1060
2ea62c1beee7_13,227,484,1619,1012
2ea62c1beee7_14,302,483,1639,1057
2ea62c1beee7_15,495,482,1583,1098
2ea62c1beee7_16,636,481,1459,1097
2f39abb12388_01,550,446,1341,1121
2f39abb12388_02,359,443,1307,1121
2f39abb12388_03,220,458,1448,1108
2f39abb12388_04,190,440,1602,1061
2f39abb12388_05,214,436,1656,1020
2f39abb12388_06,299,432,1658,1060
2f39abb12388_07,469,433,1641,1092
2f39abb12388_08,598,439,1545,1092
2f39abb12388_09,610,438,1394,1073
2f39abb12388_10,450,432,1302,1088
2f39abb12388_11,319,444,1404,1099
2f39abb12388_12,259,430,1600,1073
2f39abb12388_13,254,432,1691,1035
2f39abb12388_14,280,431,1731,1056
2f39abb12388_15,443,446,1688,1113
2f39abb12388_16,595,434,1530,1123
2faf504842df_01,550,324,1313,941
2faf504842df_02,342,308,1274,940
2faf504842df_03,166,308,1382,935
2faf504842df_04,101,308,1448,897
2faf504842df_05,111,309,1448,856
2faf504842df_06,197,311,1439,865
2faf504842df_07,317,312,1446,880
2faf504842df_08,492,313,1388,877
2faf504842df_09,593,322,1255,857
2faf504842df_10,477,314,1304,870
2faf504842df_11,407,312,1455,878
2faf504842df_12,402,311,1615,868
2faf504842df_13,407,309,1712,846
2faf504842df_14,405,308,1738,882
2faf504842df_15,465,307,1699,925
2faf504842df_16,553,324,1575,938
304437bad7ff_01,493,463,1249,1102
304437bad7ff_02,334,458,1231,1097
304437bad7ff_03,220,459,1360,1102
304437bad7ff_04,168,461,1500,1071
304437bad7ff_05,194,462,1560,1023
304437bad7ff_06,263,466,1568,1062
304437bad7ff_07,407,466,1547,1103
304437bad7ff_08,538,464,1444,1105
304437bad7ff_09,529,464,1291,1087
304437bad7ff_10,366,464,1240,1102
304437bad7ff_11,241,463,1351,1112
304437bad7ff_12,194,459,1506,1076
304437bad7ff_13,194,458,1572,1027
304437bad7ff_14,244,457,1590,1066
304437bad7ff_15,407,459,1525,1105
304437bad7ff_16,553,458,1390,1098
3071362591f7_01,613,269,1332,928
3071362591f7_02,389,269,1371,942
3071362591f7_03,284,269,1519,940
3071362591f7_04,259,269,1639,911
3071362591f7_05,261,269,1667,873
3071362591f7_06,300,269,1663,907
3071362591f7_07,405,271,1648,930
3071362591f7_08,553,272,1528,933
3071362591f7_09,595,274,1307,917
3071362591f7_10,364,276,1358,931
3071362591f7_11,257,274,1502,930
3071362591f7_12,244,274,1609,908
3071362591f7_13,248,272,1648,871
3071362591f7_14,291,272,1652,910
3071362591f7_15,409,271,1630,936
3071362591f7_16,570,269,1512,942
31186febd775_01,467,403,1369,1133
31186febd775_02,199,403,1330,1122
31186febd775_03,40,404,1459,1097
31186febd775_04,8,404,1587,1046
31186febd775_05,46,406,1663,971
31186febd775_06,194,406,1676,1011
31186febd775_07,359,407,1665,1026
31186febd775_08,505,407,1594,1022
31186febd775_09,602,407,1416,1001
31186febd775_10,368,407,1347,1021
31186febd775_11,248,406,1498,1033
31186febd775_12,212,406,1677,1021
31186febd775_13,212,404,1838,976
31186febd775_14,274,403,1871,1053
31186febd775_15,398,403,1838,1103
31186febd775_16,533,403,1678,1127
316bbfd3d93d_01,595,399,1364,1053
316bbfd3d93d_02,407,399,1336,1073
316bbfd3d93d_03,261,399,1472,1074
316bbfd3d93d_04,211,399,1570,1040
316bbfd3d93d_05,218,401,1607,998
316bbfd3d93d_06,280,401,1598,1030
316bbfd3d93d_07,381,401,1585,1055
316bbfd3d93d_08,522,401,1491,1057
316bbfd3d93d_09,568,401,1317,1033
316bbfd3d93d_10,419,401,1324,1051
316bbfd3d93d_11,325,401,1454,1053
316bbfd3d93d_12,299,399,1587,1030
316bbfd3d93d_13,300,399,1671,992
316bbfd3d93d_14,338,399,1691,1030
316bbfd3d93d_15,435,399,1663,1066
316bbfd3d93d_16,550,399,1555,1073
32edfb7723ff_01,595,369,1356,1071
32edfb7723ff_02,385,374,1322,1089
32edfb7723ff_03,224,380,1489,1088
32edfb7723ff_04,160,372,1626,1053
32edfb7723ff_05,171,373,1678,1008
32edfb7723ff_06,224,374,1678,1040
32edfb7723ff_07,332,378,1658,1071
32edfb7723ff_08,491,311,1543,1076
32edfb7723ff_09,563,373,1315,1056
32edfb7723ff_10,357,374,1302,1068
32edfb7723ff_11,224,372,1446,1070
32edfb7723ff_12,186,371,1598,1042
32edfb7723ff_13,197,375,1675,1000
32edfb7723ff_14,248,311,1710,1035
32edfb7723ff_15,374,311,1678,1075
32edfb7723ff_16,520,390,1590,1088
32ff007d9505_01,546,178,1345,920
32ff007d9505_02,351,176,1334,936
32ff007d9505_03,203,173,1523,937
32ff007d9505_04,175,167,1661,902
32ff007d9505_05,166,161,1733,862
32ff007d9505_06,203,156,1746,892
32ff007d9505_07,315,152,1706,926
32ff007d9505_08,475,149,1570,936
32ff007d9505_09,508,149,1311,915
32ff007d9505_10,276,150,1311,928
32ff007d9505_11,162,154,1448,930
32ff007d9505_12,87,159,1598,900
32ff007d9505_13,108,166,1663,852
32ff007d9505_14,205,172,1669,886
32ff007d9505_15,338,176,1665,925
32ff007d9505_16,490,178,1588,936
33a310ea7462_01,608,399,1336,1076
33a310ea7462_02,418,399,1332,1088
33a310ea7462_03,256,374,1519,1091
33a310ea7462_04,191,378,1658,1060
33a310ea7462_05,194,370,1708,1021
33a310ea7462_06,254,375,1697,1057
33a310ea7462_07,355,372,1682,1090
33a310ea7462_08,507,369,1551,1097
33a310ea7462_09,546,368,1287,1074
33a310ea7462_10,317,372,1298,1088
33a310ea7462_11,194,373,1431,1085
33a310ea7462_12,169,369,1573,1052
33a310ea7462_13,179,370,1660,1006
33a310ea7462_14,244,371,1688,1043
33a310ea7462_15,381,374,1657,1077
33a310ea7462_16,533,374,1558,1085
344ece157efc_01,516,173,1352,926
344ece157efc_02,319,148,1324,940
344ece157efc_03,149,151,1516,943
344ece157efc_04,85,161,1691,908
344ece157efc_05,102,130,1766,865
344ece157efc_06,184,118,1783,896
344ece157efc_07,315,112,1766,931
344ece157efc_08,482,104,1624,940
344ece157efc_09,503,101,1341,918
344ece157efc_10,256,105,1341,936
344ece157efc_11,99,110,1487,940
344ece157efc_12,59,122,1639,910
344ece157efc_13,64,134,1731,862
344ece157efc_14,134,138,1757,895
344ece157efc_15,286,145,1721,935
344ece157efc_16,458,163,1607,946
34b0c08544a5_01,576,252,1366,925
34b0c08544a5_02,387,249,1311,936
34b0c08544a5_03,179,269,1487,941
34b0c08544a5_04,108,249,1652,908
34b0c08544a5_05,104,255,1716,867
34b0c08544a5_06,181,259,1714,888
34b0c08544a5_07,310,268,1690,917
34b0c08544a5_08,473,269,1542,921
34b0c08544a5_09,529,287,1281,900
34b0c08544a5_10,302,268,1296,909
34b0c08544a5_11,158,262,1440,912
34b0c08544a5_12,123,249,1600,888
34b0c08544a5_13,136,252,1712,848
34b0c08544a5_14,201,254,1736,878
34b0c08544a5_15,345,283,1727,918
34b0c08544a5_16,493,276,1620,935
34defeec3ce6_01,538,189,1364,936
34defeec3ce6_02,317,188,1326,952
34defeec3ce6_03,136,184,1495,951
34defeec3ce6_04,72,183,1637,912
34defeec3ce6_05,85,181,1686,868
34defeec3ce6_06,160,177,1680,887
34defeec3ce6_07,286,174,1671,915
34defeec3ce6_08,460,173,1557,920
34defeec3ce6_09,531,174,1324,900
34defeec3ce6_10,323,174,1311,910
34defeec3ce6_11,184,177,1470,916
34defeec3ce6_12,160,179,1635,893
34defeec3ce6_13,166,182,1731,857
34defeec3ce6_14,211,186,1768,891
34defeec3ce6_15,344,188,1738,936
34defeec3ce6_16,493,189,1630,953
351c583eabd6_01,460,358,1405,1128
351c583eabd6_02,164,359,1322,1116
351c583eabd6_03,8,359,1476,1096
351c583eabd6_04,0,359,1620,1040
351c583eabd6_05,20,360,1720,950
351c583eabd6_06,162,361,1729,993
351c583eabd6_07,334,361,1731,1015
351c583eabd6_08,488,361,1656,1012
351c583eabd6_09,615,361,1463,995
351c583eabd6_10,330,361,1351,1013
351c583eabd6_11,190,359,1515,1023
351c583eabd6_12,156,359,1695,1008
351c583eabd6_13,149,359,1864,960
351c583eabd6_14,226,359,1901,1043
351c583eabd6_15,368,359,1867,1102
351c583eabd6_16,523,359,1720,1120
3627b6f4c16d_01,553,354,1380,1047
3627b6f4c16d_02,327,356,1349,1042
3627b6f4c16d_03,203,356,1497,1033
3627b6f4c16d_04,158,357,1656,995
3627b6f4c16d_05,175,358,1768,931
3627b6f4c16d_06,265,359,1779,988
3627b6f4c16d_07,402,361,1761,1017
3627b6f4c16d_08,535,361,1648,1018
3627b6f4c16d_09,606,359,1414,1015
3627b6f4c16d_10,326,359,1336,1018
3627b6f4c16d_11,173,359,1478,1017
3627b6f4c16d_12,138,358,1628,988
3627b6f4c16d_13,145,356,1733,930
3627b6f4c16d_14,250,354,1761,992
3627b6f4c16d_15,409,354,1727,1032
3627b6f4c16d_16,563,354,1609,1041
364923a5002f_01,595,244,1366,932
364923a5002f_02,381,228,1317,947
364923a5002f_03,196,225,1478,951
364923a5002f_04,119,223,1609,916
364923a5002f_05,124,223,1648,875
364923a5002f_06,182,224,1639,896
364923a5002f_07,304,223,1609,921
364923a5002f_08,473,223,1480,923
364923a5002f_09,514,232,1257,901
364923a5002f_10,329,233,1291,912
364923a5002f_11,214,225,1440,912
364923a5002f_12,194,227,1596,888
364923a5002f_13,209,225,1682,851
364923a5002f_14,261,227,1721,883
364923a5002f_15,381,231,1701,925
364923a5002f_16,525,235,1611,943
364fd5fd7569_01,492,454,1343,1128
364fd5fd7569_02,280,454,1313,1132
364fd5fd7569_03,141,454,1495,1127
364fd5fd7569_04,111,454,1716,1071
364fd5fd7569_05,166,456,1836,1028
364fd5fd7569_06,272,456,1862,1082
364fd5fd7569_07,454,456,1841,1128
364fd5fd7569_08,602,456,1691,1130
364fd5fd7569_09,604,456,1476,1120
364fd5fd7569_10,353,456,1330,1135
364fd5fd7569_11,153,456,1440,1146
364fd5fd7569_12,53,456,1654,1108
364fd5fd7569_13,51,454,1764,1051
364fd5fd7569_14,136,454,1809,1078
364fd5fd7569_15,381,454,1748,1142
364fd5fd7569_16,578,454,1559,1138
36a3f7f77e85_01,546,389,1356,1070
36a3f7f77e85_02,329,387,1345,1072
36a3f7f77e85_03,196,387,1498,1063
36a3f7f77e85_04,151,389,1650,1020
36a3f7f77e85_05,182,393,1740,963
36a3f7f77e85_06,295,394,1753,1016
36a3f7f77e85_07,433,396,1729,1042
36a3f7f77e85_08,565,396,1615,1040
36a3f7f77e85_09,600,394,1392,1023
36a3f7f77e85_10,332,394,1345,1041
36a3f7f77e85_11,194,394,1487,1042
36a3f7f77e85_12,164,391,1624,1016
36a3f7f77e85_13,171,387,1733,961
36a3f7f77e85_14,259,389,1764,1027
36a3f7f77e85_15,415,389,1712,1067
36a3f7f77e85_16,561,384,1585,1072
371f057d1242_01,510,393,1289,1048
371f057d1242_02,312,394,1307,1061
371f057d1242_03,196,396,1508,1056
371f057d1242_04,154,397,1691,1017
371f057d1242_05,182,398,1772,976
371f057d1242_06,257,401,1793,1018
371f057d1242_07,379,403,1789,1053
371f057d1242_08,540,406,1652,1063
371f057d1242_09,555,404,1339,1045
371f057d1242_10,269,404,1364,1070
371f057d1242_11,111,404,1506,1070
371f057d1242_12,68,402,1635,1036
371f057d1242_13,63,399,1691,988
371f057d1242_14,136,398,1703,1032
371f057d1242_15,287,397,1649,1067
371f057d1242_16,473,396,1538,1071
3789e15178c7_01,540,319,1360,1006
3789e15178c7_02,317,321,1328,1001
3789e15178c7_03,196,322,1478,991
3789e15178c7_04,156,323,1637,952
3789e15178c7_05,182,323,1757,888
3789e15178c7_06,282,324,1780,942
3789e15178c7_07,419,326,1772,974
3789e15178c7_08,548,326,1673,978
3789e15178c7_09,636,324,1454,980
3789e15178c7_10,360,324,1347,985
3789e15178c7_11,192,324,1487,983
3789e15178c7_12,141,323,1635,958
3789e15178c7_13,136,322,1738,901
3789e15178c7_14,235,321,1759,961
3789e15178c7_15,390,319,1712,1000
3789e15178c7_16,538,321,1596,1003
3810c5e1cdeb_01,552,239,1306,916
3810c5e1cdeb_02,374,217,1285,931
3810c5e1cdeb_03,184,230,1440,930
3810c5e1cdeb_04,134,199,1553,896
3810c5e1cdeb_05,145,209,1587,856
3810c5e1cdeb_06,216,202,1583,875
3810c5e1cdeb_07,347,191,1577,901
3810c5e1cdeb_08,501,228,1489,905
3810c5e1cdeb_09,581,186,1298,887
3810c5e1cdeb_10,404,233,1300,900
3810c5e1cdeb_11,293,223,1435,906
3810c5e1cdeb_12,257,194,1594,888
3810c5e1cdeb_13,257,192,1688,853
3810c5e1cdeb_14,286,201,1706,886
3810c5e1cdeb_15,385,227,1675,923
3810c5e1cdeb_16,514,240,1551,933
3a7a8f03e713_01,610,226,1314,928
3a7a8f03e713_02,413,215,1274,946
3a7a8f03e713_03,220,215,1349,942
3a7a8f03e713_04,156,218,1375,902
3a7a8f03e713_05,156,223,1351,860
3a7a8f03e713_06,214,217,1336,865
3a7a8f03e713_07,334,217,1339,871
3a7a8f03e713_08,501,217,1291,862
3a7a8f03e713_09,591,219,1197,842
3a7a8f03e713_10,508,220,1272,852
3a7a8f03e713_11,477,219,1410,858
3a7a8f03e713_12,495,222,1573,852
3a7a8f03e713_13,516,214,1660,835
3a7a8f03e713_14,508,228,1688,876
3a7a8f03e713_15,548,234,1671,918
3a7a8f03e713_16,613,215,1558,937
3afec4b5ac07_01,574,233,1349,911
3afec4b5ac07_02,405,233,1307,923
3afec4b5ac07_03,237,233,1448,930
3afec4b5ac07_04,173,233,1581,903
3afec4b5ac07_05,171,232,1631,868
3afec4b5ac07_06,226,233,1626,883
3afec4b5ac07_07,330,233,1615,911
3afec4b5ac07_08,473,233,1498,917
3afec4b5ac07_09,551,234,1302,896
3afec4b5ac07_10,389,236,1289,906
3afec4b5ac07_11,257,234,1416,911
3afec4b5ac07_12,209,234,1558,891
3afec4b5ac07_13,216,233,1648,856
3afec4b5ac07_14,265,233,1675,878
3afec4b5ac07_15,389,233,1656,915
3afec4b5ac07_16,510,233,1553,926
3b45f83ba3fa_01,538,398,1354,1021
3b45f83ba3fa_02,338,398,1326,1023
3b45f83ba3fa_03,227,398,1448,1018
3b45f83ba3fa_04,175,398,1572,986
3b45f83ba3fa_05,209,399,1661,926
3b45f83ba3fa_06,304,399,1678,972
3b45f83ba3fa_07,435,399,1645,992
3b45f83ba3fa_08,557,399,1543,991
3b45f83ba3fa_09,601,399,1363,970
3b45f83ba3fa_10,402,399,1334,991
3b45f83ba3fa_11,276,399,1465,995
3b45f83ba3fa_12,232,399,1600,975
3b45f83ba3fa_13,242,399,1695,930
3b45f83ba3fa_14,332,398,1733,991
3b45f83ba3fa_15,469,398,1675,1023
3b45f83ba3fa_16,587,397,1558,1022
3bca821c8c41_01,535,358,1397,1051
3bca821c8c41_02,276,359,1341,1055
3bca821c8c41_03,117,359,1487,1045
3bca821c8c41_04,83,360,1626,1000
3bca821c8c41_05,100,361,1714,930
3bca821c8c41_06,231,361,1720,976
3bca821c8c41_07,392,361,1695,998
3bca821c8c41_08,527,361,1598,995
3bca821c8c41_09,606,361,1388,975
3bca821c8c41_10,359,360,1349,993
3bca821c8c41_11,227,359,1502,996
3bca821c8c41_12,197,357,1671,973
3bca821c8c41_13,205,359,1808,930
3bca821c8c41_14,289,359,1834,1000
3bca821c8c41_15,433,358,1804,1046
3bca821c8c41_16,579,358,1656,1053
3c16409ab9db_01,492,471,1311,1152
3c16409ab9db_02,278,471,1274,1141
3c16409ab9db_03,145,470,1409,1126
3c16409ab9db_04,109,471,1558,1058
3c16409ab9db_05,181,472,1626,1007
3c16409ab9db_06,284,472,1637,1037
3c16409ab9db_07,471,473,1618,1056
3c16409ab9db_08,617,473,1523,1051
3c16409ab9db_09,660,473,1379,1036
3c16409ab9db_10,516,473,1326,1052
3c16409ab9db_11,374,473,1444,1068
3c16409ab9db_12,284,473,1652,1062
3c16409ab9db_13,269,473,1755,1034
3c16409ab9db_14,299,473,1808,1071
3c16409ab9db_15,452,472,1729,1148
3c16409ab9db_16,596,472,1536,1151
3c54e71fd2c9_01,546,282,1322,933
3c54e71fd2c9_02,338,250,1300,937
3c54e71fd2c9_03,168,252,1482,932
3c54e71fd2c9_04,109,255,1628,899
3c54e71fd2c9_05,123,251,1691,860
3c54e71fd2c9_06,196,255,1693,878
3c54e71fd2c9_07,319,264,1682,906
3c54e71fd2c9_08,492,265,1553,910
3c54e71fd2c9_09,568,289,1309,892
3c54e71fd2c9_10,345,266,1307,905
3c54e71fd2c9_11,197,263,1454,910
3c54e71fd2c9_12,147,259,1615,890
3c54e71fd2c9_13,149,255,1706,855
3c54e71fd2c9_14,211,253,1735,887
3c54e71fd2c9_15,349,280,1695,925
3c54e71fd2c9_16,501,281,1579,936
3c6acfceb552_01,578,458,1322,1070
3c6acfceb552_02,394,459,1313,1068
3c6acfceb552_03,257,452,1444,1062
3c6acfceb552_04,229,453,1547,1030
3c6acfceb552_05,235,455,1583,992
3c6acfceb552_06,302,458,1594,1020
3c6acfceb552_07,415,461,1577,1043
3c6acfceb552_08,559,467,1493,1046
3c6acfceb552_09,619,466,1336,1026
3c6acfceb552_10,467,467,1360,1047
3c6acfceb552_11,370,462,1482,1055
3c6acfceb552_12,325,461,1617,1036
3c6acfceb552_13,319,458,1684,1000
3c6acfceb552_14,349,456,1682,1038
